"LineName"	"MaleParent"	"FemaleParent"
L97-0102	CP70-0330	CP72-0370
L97-0103	CP83-0644	LCP87-0017
L97-0104	HoCP89-0846	LCP85-0384
L97-0105	CP83-0644	LCP85-0384
L97-0106	HoCP89-0846	CP77-0310
L97-0107	CP70-0330	CP72-0370
L97-0108	US78-0026	92P1
L97-0109	LCP85-0384	92P4
L97-0110	CP83-0644	LCP85-0384
L97-0111	L90-0207	LCP85-0384
L97-0112	CP70-0330	CP72-0370
L97-0113	CP76-0331	LCP85-0384
L97-0114	CP70-0330	CP72-0370
L97-0115	LCP85-0384	92P4
L97-0116	CP77-0407	92P6
L97-0117	CP83-0644	LCP85-0384
L97-0118	HoCP89-0846	LCP85-0384
L97-0119	CP79-0348	LCP85-0384
L97-0120	CP76-0331	LCP85-0384
L97-0121	Ho89-0889	LCP85-0384
L97-0122	HoCP89-0846	LCP85-0384
L97-0123	CP72-0370	CP86-0916
L97-0124	Ho89-0889	LCP85-0384
L97-0125	Ho89-0889	LCP85-0384
L97-0126	CP70-0330	LCP85-0384
L97-0127	LCP81-0010	LCP85-0384
L97-0128	LCP81-0010	LCP85-0384
L97-0129	CP79-0348	LCP85-0384
L97-0130	Ho89-0889	LCP85-0384
L97-0131	CP70-0330	CP72-0370
L97-0132	Ho89-0889	LCP85-0384
L97-0133	HoCP89-0846	LCP85-0384
L97-0134	CP78-0317	L90-0190
L97-0135	HoCP89-0846	LCP85-0384
L97-0136	CP76-0331	LCP85-0384
L97-0137	LCP81-0010	LCP85-0384
L97-0138	CP76-0331	LCP85-0384
L97-0139	HoCP89-0846	LCP85-0384
L97-0140	Ho89-0889	LCP85-0384
L97-0141	HoCP89-0846	LCP85-0384
L97-0142	CP79-0348	LCP85-0384
L97-0143	CP83-0644	L75-0056
L97-0144	CP79-0348	LCP85-0384
L97-0145	CP89-0831	LCP82-0089
L97-0146	CP83-0644	L75-0056
L97-0147	HoCP89-0846	LCP85-0384
L97-0148	HoCP89-0846	LCP85-0384
L97-0149	CP89-0831	LCP82-0089
L97-0150	HoCP89-0846	LCP85-0384
L97-0151	CP79-0348	LCP85-0384
L97-0152	HoCP89-0846	LCP85-0384
L97-0154	HoCP89-0846	LCP85-0384
L97-0155	HoCP89-0846	LCP85-0384
L97-0156	HoCP88-0739	CP79-0318
L97-0157	CP76-0331	LCP85-0384
L97-0281		
L98-0158	LCP86-0454	LCP85-0384
L98-0159	LCP86-0454	LCP85-0384
L98-0160	US90-0021	LCP85-0384
L98-0161	LCP86-0454	LCP85-0384
L98-0162	LCP86-0422	CP77-0407
L98-0163	CP79-0318	L88-0063
L98-0164	HoCP85-0845	LCP85-0384
L98-0165	CP89-0846	US90-0018
L98-0166	US77-0017	L90-0191
L98-0167	LCP86-0454	L89-0113
L98-0168	CP89-0879	LCP85-0384
L98-0169	L90-0191	LCP85-0384
L98-0170	CP89-0879	LCP85-0384
L98-0171	CP89-0879	LCP85-0384
L98-0172	L90-0191	LCP85-0384
L98-0173	L90-0191	LCP85-0384
L98-0174	CP91-0516	LCP85-0384
L98-0175	CP89-0879	LCP85-0384
L98-0176	CP89-0879	LCP85-0384
L98-0177	LCP86-0454	LCP85-0384
L98-0178	CP88-0739	LCP85-0384
L98-0179	CP91-0516	LCP85-0384
L98-0180	CP91-0516	LCP85-0384
L98-0181	LCP85-0384	L75-0056
L98-0182	CP89-0800	LCP85-0384
L98-0183	CP91-0516	LCP85-0384
L98-0184	L90-0178	CP77-0405
L98-0185	LCP85-0384	L75-0056
L98-0186	LCP85-0384	L75-0056
L98-0187	LCP82-0089	LCP81-0010
L98-0188	CP65-0357	L88-0063
L98-0189	L91-0255	US90-0018
L98-0190	HoCP85-0845	CP76-0331
L98-0191	CP89-0846	LCP85-0384
L98-0192	LCP82-0089	LCP81-0010
L98-0193	CP91-0557	CP91-0572
L98-0194	US90-0018	LCP85-0384
L98-0195	LCP86-0454	LCP85-0384
L98-0196	LCP86-0454	LCP85-0384
L98-0197	LCP86-0454	LCP85-0384
L98-0198	LCP86-0454	LCP85-0384
L98-0199	CP70-0321	LCP82-0089
L98-0200	LCP86-0454	LCP85-0384
L98-0201	L90-0178	LCP81-0010
L98-0202	LCP86-0454	LCP85-0384
L98-0203	LCP86-0454	LCP85-0384
L98-0204	LCP85-0384	LCP82-0089
L98-0205	CP70-0321	LCP85-0384
L98-0206	LCP86-0454	LCP85-0384
L98-0207	LCP86-0454	LCP85-0384
L98-0208	LCP86-0454	LCP85-0384
L98-0209	LCP86-0454	LCP85-0384
L98-0210	LCP86-0454	LCP85-0384
L98-0211	LCP86-0454	LCP85-0384
L99-0099		
L99-0212	CP89-0889	LCP85-0384
L99-0213	CP89-0889	LCP85-0384
L99-0214	LCP81-0010	LCP85-0384
L99-0215	US80-0004	LCP85-0384
L99-0216	CP89-0889	LCP85-0384
L99-0217	L89-0113	CP88-0769
L99-0218	LCP86-0429	HoCP91-0552
L99-0219	CP89-0846	LCP85-0384
L99-0220	CP89-0846	L93-0395
L99-0221	CP89-0846	LCP85-0384
L99-0222	LCP83-0137	CP89-0889
L99-0223	L91-0281	LCP85-0384
L99-0224	LCP81-0010	LCP85-0384
L99-0225	L91-0281	LCP85-0384
L99-0226	CP89-0846	LCP81-0030
L99-0227	L85-0294	LCP85-0384
L99-0228	CP79-0318	LCP81-0030
L99-0229	LCP86-0429	HoCP91-0552
L99-0230	LCP86-0429	HoCP91-0552
L99-0231	LCP85-0384	CP89-0889
L99-0232	CP89-0889	LCP85-0384
L99-0233	CP79-0348	HoCP91-0552
L99-0234	CP89-0846	LCP85-0384
L99-0235	CP89-0889	LCP85-0384
L99-0236	L89-0113	CP90-0963
L99-0237	L92-0355	LCP85-0384
L99-0238	CP79-0318	LCP85-0384
L99-0239	LCP86-0454	LCP82-0089
L99-0240	CP88-0739	LCP86-0454
L99-0241	LCP86-0429	LHo92-0307
L99-0242	LCP85-0313	L93-0395
L99-0243	L89-0163	CP83-0644
L99-0244	CP65-0357	LCP85-0384
L99-0245	LCP86-0429	LHo92-0307
L99-0266		
Lahaina		
LAPurple		
Larose		
LAStripe		
LCP00-0266		
LCP02-0334	HoCP90-0941	HoCP90-0941
LCP02-0337	HoCP91-0542	CP91-0559
LCP02-0343	LCP85-0384	HoCP85-0845
LCP02-0344	CP89-0845	CP91-0534
LCP02-0345	LCP85-0384	HoCP85-0845
LCP02-0352	LCP85-0384	HoCP85-0845
LCP02-0355	HoCP90-0941	HoCP93-0750
LCP02-0358	HoCP91-0542	CP91-0559
LCP81-0003	CP65-0357	CP72-0370
LCP81-0004	CP71-0357	CP67-0412
LCP81-0005	CP77-0403	CP66-0346
LCP81-0008	CP65-0357	CP77-0402
LCP81-0009	CP65-0357	CP77-0402
LCP81-0010	CP74-0328	CP70-1133
LCP81-0012	CP73-0375	CP66-0346
LCP81-0013	CP72-0370	CP73-0343
LCP81-0015	CP65-0357	CP72-0355
LCP81-0016	CP65-0357	CP72-0355
LCP81-0018	CP77-0400	CP73-0343
LCP81-0019	CP72-0356	CP73-0343
LCP81-0020	CP72-0356	CP73-0343
LCP81-0021	CP74-0383	CP67-0412
LCP81-0022	CP52-0068	CP69-0373
LCP81-0023	CP72-0370	CP66-0346
LCP81-0025	CP72-0370	CP66-0346
LCP81-0026	CP74-0383	CP72-0355
LCP81-0027	CP72-0353	CP72-0370
LCP81-0028	CP72-0355	CP73-0343
LCP81-0029	CP74-0383	CP69-0373
LCP81-0030	CP61-0037	CP73-0351
LCP82-0008		
LCP82-0033	CP71-0357	CP67-0412
LCP82-0034	CP74-0328	CP70-1133
LCP82-0035	CP77-0403	CP66-0346
LCP82-0036	CP74-0384	CP70-0401
LCP82-0039	CP65-0357	CP77-0402
LCP82-0043	CP73-0345	CP72-0355
LCP82-0044	CP65-0357	CP72-0355
LCP82-0045	CP65-0357	CP72-0355
LCP82-0046		
LCP82-0047		
LCP82-0049	CP52-0068	CP77-0407
LCP82-0053	CP72-0370	CP73-0343
LCP82-0056	CP73-0375	CP73-0343
LCP82-0057	CP77-0400	CP73-0343
LCP82-0058	CP72-0355	CP73-0351
LCP82-0061	CP72-0356	CP73-0343
LCP82-0063	CP72-0356	CP73-0343
LCP82-0064	CP74-0383	CP67-0412
LCP82-0066	CP65-0357	CP72-0370
LCP82-0071	CP74-0383	CP72-0355
LCP82-0073	CP73-0345	CP66-0346
LCP82-0074	CP73-0345	CP66-0346
LCP82-0076	CP74-0383	CP66-0346
LCP82-0077	CP72-0370	CP66-0346
LCP82-0083	CP52-0068	CP72-0370
LCP82-0085	CP61-0037	CP73-1311
LCP82-0086	CP52-0068	CP72-0370
LCP82-0089	CP52-0068	CP72-0370
LCP82-0091	CP52-0068	CP72-0370
LCP82-0092	CP73-0361	L65-0069
LCP82-0094	CP72-0355	CP73-0343
LCP82-0095	CP74-0383	CP72-0370
LCP82-0096	CP70-0330	CP73-0343
LCP82-0097	CP77-0401	CP73-0343
LCP83-0114	CP72-0355	CP73-0351
LCP83-0115	CP73-0375	CP73-0343
LCP83-0117	CP73-0375	CP73-0343
LCP83-0119	CP74-0387	CP66-0346
LCP83-0120	CP71-0357	CP67-0412
LCP83-0121	unknown	unknown
LCP83-0122	unknown	unknown
LCP83-0123	US74-0090	CP73-0343
LCP83-0124	CP61-0037	CP73-1311
LCP83-0125	CP70-1133	CP73-0343
LCP83-0126	CP61-0037	CP74-0328
LCP83-0127	CP70-1133	CP73-0343
LCP83-0128	CP77-0401	CP73-0343
LCP83-0129	CP52-0068	CP72-0370
LCP83-0131	CP69-0373	CP66-0346
LCP83-0133	CP52-0068	CP77-0407
LCP83-0134	CP65-0357	CP77-0402
LCP83-0135	CP70-0300	CP73-0343
LCP83-0136	CP74-0328	CP70-1133
LCP83-0137	CP72-0356	CP73-0343
LCP83-0138	CP72-0370	CP70-0401
LCP83-0140	CP77-0403	L61-0067
LCP83-0141	CP77-0403	CP73-0343
LCP83-0146	CP67-0412	CP73-0340
LCP83-0147	CP73-0345	CP66-0346
LCP83-0149	CP73-0345	CP66-0346
LCP83-0151	CP65-0357	CP75-0319
LCP83-0152	CP70-0330	CP77-0410
LCP83-0153		
LCP83-0154	CP77-0405	CP74-0339
LCP83-0155	CP77-0405	CP74-0339
LCP83-0157	CP77-0405	CP74-0339
LCP83-0158	CP77-0405	CP74-0339
LCP83-0159	CP77-0405	CP74-0339
LCP83-0160	CP65-0357	CP75-0360
LCP83-0161	CP65-0357	CP75-0360
LCP83-0162	CP52-0068	CP77-0413
LCP83-0163	CP74-0383	CP77-0413
LCP83-0164	CP74-0321	CP77-0405
LCP83-0165	CP77-0410	L61-0067
LCP83-0168	CP74-0387	CP77-0418
LCP83-0169	CP65-0357	CP77-0413
LCP83-0172	CP74-0387	CP77-0418
LCP83-0173	CP74-0387	CP77-0418
LCP83-0178	CP65-0357	CP75-0360
LCP83-0179	CP65-0357	CP75-0360
LCP83-0180	CP75-0360	CP75-0319
LCP83-0182	CP77-0405	L61-0067
LCP83-0184	CP52-0068	CP77-0413
LCP83-0189	CP75-0361	L65-0069
LCP83-0191	CP73-0345	CP66-0346
LCP83-0193	CP73-0343	CP72-0355
LCP83-0198		
LCP84-0200	CL61-0005	CP73-0351
LCP84-0202	CL61-0005	CP73-0351
LCP84-0203	CL61-0005	CP73-0351
LCP84-0205	CP70-0300	L65-0069
LCP84-0206	CL61-0005	CP73-0351
LCP84-0207	CL61-0005	CP73-0351
LCP84-0211	CP78-0353	L62-0096
LCP84-0212	CP65-0357	CP77-0407
LCP84-0213	CL61-0005	CP73-0351
LCP84-0214	CL61-0005	CP73-0351
LCP84-0215	CL61-0005	CP73-0351
LCP84-0216	CL61-0005	CP73-0351
LCP84-0217	CP65-0357	CP77-0407
LCP84-0219	CL61-0005	CP73-0351
LCP84-0220	CL61-0005	CP73-0351
LCP84-0221	CL61-0005	CP73-0351
LCP84-0222	CP65-0357	CP70-0401
LCP84-0233	CP77-0405	CP57-0614
LCP84-0239	CP77-0405	CP57-0614
LCP84-0241	CP77-0405	CP57-0614
LCP84-0249	CP65-0357	CP70-0401
LCP84-0257	CP77-0400	CP67-0614
LCP84-0260	CP65-0357	CP70-0401
LCP84-0272	CL61-0005	CP73-0351
LCP84-0274	CP78-0353	L62-0096
LCP84-0277	CP77-0405	L65-0069
LCP84-0282	CP65-0357	CP77-0407
LCP84-0384		
LCP85-0286		
LCP85-0293	CP75-0361	CP72-0355
LCP85-0295	CP72-0370	CP70-0401
LCP85-0296	CP65-0357	CP77-0413
LCP85-0297	CP77-0310	CP77-0407
LCP85-0298	CP77-0310	CP77-0407
LCP85-0299	CP74-0383	CP77-0407
LCP85-0300	CP61-0039	CP67-0412
LCP85-0301	CP72-0355	CP67-0412
LCP85-0302	CP77-0310	CP77-0407
LCP85-0303	CP74-0383	CP77-0407
LCP85-0305	CP74-0383	CP77-0407
LCP85-0306	CP74-0387	CP77-0414
LCP85-0307	CL61-0005	CP70-0330
LCP85-0308	CL61-0005	CP70-0330
LCP85-0309	CP74-0387	CP77-0414
LCP85-0310	CP75-0330	CP77-0413
LCP85-0311	CP66-0346	CP73-0351
LCP85-0312	CP75-0330	CP77-0413
LCP85-0313	CP77-0414	CP67-0412
LCP85-0314	CP72-0356	CP77-0418
LCP85-0315	CP74-0383	CP72-0355
LCP85-0316		
LCP85-0317	CP76-0340	CP66-0346
LCP85-0319	CP65-0357	CP77-0413
LCP85-0320	CP74-0387	CP77-0407
LCP85-0322	CP72-0370	CP73-0351
LCP85-0324	CP65-0357	CP77-0413
LCP85-0326	CP65-0357	CP77-0413
LCP85-0328	CP77-0413	CP75-0361
LCP85-0329	CP65-0357	CP77-0413
LCP85-0333	CP65-0357	CP77-0413
LCP85-0335	CP65-0357	CP77-0413
LCP85-0336	CL65-0279	CP77-0413
LCP85-0337	CL65-0279	CP77-0413
LCP85-0338	CP77-0422	unknown
LCP85-0339	CP74-0383	CP74-0322
LCP85-0340	CP74-0383	CP74-0322
LCP85-0341	CP74-0383	CP74-0322
LCP85-0342	CP77-0422	unknown
LCP85-0343	CP74-0322	CP77-0418
LCP85-0344	CP77-0403	unknown polycross
LCP85-0345	CP74-0387	CP77-0407
LCP85-0346	CP75-0324	unknown polycross
LCP85-0347	CP77-0310	CP77-0407
LCP85-0349	CP75-0324	unknown
LCP85-0350	CP75-0324	unknown
LCP85-0352	CP77-0310	CP77-0407
LCP85-0354	CP76-0340	CP77-0418
LCP85-0355	CP74-0387	unknown
LCP85-0358	CP77-0310	CP77-0403
LCP85-0359	CP77-0310	CP77-0407
LCP85-0360	CP74-0387	unknown polycross
LCP85-0361	CP74-0387	unknown
LCP85-0362	CP76-0340	CP77-0407
LCP85-0363	CP65-0357	CP72-0355
LCP85-0364	CP74-0387	CP77-0418
LCP85-0365	CP65-0357	CP72-0355
LCP85-0366	CP74-0387	unknown
LCP85-0367	CP76-0340	CP77-0407
LCP85-0368	CP77-0310	CP77-0414
LCP85-0369	CP74-0387	unknown polycross
LCP85-0371	CP77-0310	CP77-0407
LCP85-0372	CP74-0383	CP77-0310
LCP85-0373	CP76-0340	CP73-0308
LCP85-0374	CP76-0340	CP73-0308
LCP85-0375	CP77-0422	unknown
LCP85-0376	CP77-0403	unknown polycross
LCP85-0377	CP74-0387	CP77-0418
LCP85-0378	CP77-0417	CP76-0351
LCP85-0379	CP77-0310	CP77-0418
LCP85-0380	CP74-0383	CP77-0310
LCP85-0381	CP76-0340	CP73-0308
LCP85-0382	CP74-0322	CP72-0355
LCP85-0384	CP77-0310	CP77-0407
LCP85-0385	CP77-0407	CP67-0412
LCP85-0386	CP76-0340	CP77-0407
LCP85-0387	CP74-0387	unknown
LCP85-0388	CP77-0407	CP67-0412
LCP85-0389	CP77-0310	CP77-0403
LCP85-0390	CP77-0310	CP77-0407
LCP85-38		
LCP86-0391	unknown	unknown
LCP86-0392	CP78-0317	CP77-1446
LCP86-0393	CP65-0357	CP77-0407
LCP86-0394	CP65-0357	CP77-0407
LCP86-0395	CP75-0361	CP77-0407
LCP86-0396	CP65-0357	CP77-0407
LCP86-0397	CP77-0418	unknown
LCP86-0398	CP68-0368	CP74-0387
LCP86-0399	CP74-0387	CP77-0418
LCP86-0400	CP74-0383	CP70-0330
LCP86-0401	CP75-0361	CP77-0407
LCP86-0402	CP70-0321	CP73-0340
LCP86-0403	CP76-0340	CP77-0418
LCP86-0404	CP68-0368	CP77-0418
LCP86-0405	CP76-0340	unknown
LCP86-0406	CP72-0356	CP66-0346
LCP86-0407	CP78-0344	CP68-0361
LCP86-0408	CP65-0357	CP77-0407
LCP86-0409	CP75-0361	CP77-0407
LCP86-0410	CP65-0357	CP77-0407
LCP86-0411	CP65-0357	CP77-0407
LCP86-0412	CP75-0361	CP77-0407
LCP86-0413	CP70-0321	CP73-0340
LCP86-0414	CP76-0340	CP77-0418
LCP86-0415	CP72-0356	CP66-0346
LCP86-0416	CP77-0414	CP74-0387
LCP86-0417	CP74-0383	CP70-0330
LCP86-0418	CP74-2013	CP77-0418
LCP86-0419	CP75-0361	CP77-0310
LCP86-0420		
LCP86-0421	CP77-0415	CP75-0308
LCP86-0422	CP75-0361	CP77-0310
LCP86-0423	CP75-0361	CP77-0310
LCP86-0424	CP75-0361	CP77-0310
LCP86-0425	CP76-0330	CP79-0347
LCP86-0426	CP75-0361	CP77-0310
LCP86-0427	CP75-0361	CP77-0418
LCP86-0428	CP75-0361	CP77-0310
LCP86-0429	CP74-2013	CP77-0418
LCP86-0430	CP75-0361	CP77-0418
LCP86-0431	CP74-0383	CP66-0346
LCP86-0432	CP75-0361	CP77-0310
LCP86-0433	CP75-0361	CP77-0418
LCP86-0434	CP75-0361	CP77-0310
LCP86-0435	CP78-0344	CP77-0418
LCP86-0436	US76-0083	L61-0067
LCP86-0437	CP74-0387	L65-0069
LCP86-0438	CP72-0356	L65-0069
LCP86-0440	CP75-0361	CP77-0418
LCP86-0441	CP75-0361	CP77-0310
LCP86-0442	CP76-0330	CP79-0347
LCP86-0443	CP78-0344	CP77-0418
LCP86-0444	CP78-0344	CP77-0418
LCP86-0445	CP77-0414	CP74-0387
LCP86-0446	CP75-0361	CP77-0310
LCP86-0447	CP75-0361	CP77-0310
LCP86-0448	CP78-0344	CP77-0418
LCP86-0449	CP69-1059	CP69-1052
LCP86-0450	CP75-0361	CP77-0418
LCP86-0451	CP75-0361	CP77-0310
LCP86-0452	CP75-0361	CP77-0310
LCP86-0453	CP75-0361	CP77-0310
LCP86-0454	CP77-0310	CP69-0380
LCP86-0455	CP75-0361	CP77-0418
LCP86-0456	CP75-0361	CP72-0355
LCP86-0457	CP61-0037	CP78-0304
LCP86-0458	CP75-0361	CP77-0310
LCP86-0459	CP78-0344	CP77-0418
LCP86-0460	CP75-0361	CP77-0418
LCP86-0461	CP73-0308	CP78-0355
LCP86-0462	CP75-0361	CP77-0413
LCP86-0463	CP75-0361	CP77-0418
LCP86-0464	CP73-0308	CP78-0355
LCP86-0465	CP65-0357	L65-0069
LCP86-0466	CP73-0308	CP78-0355
LCP86-0467	MER60-10	CP52-0048
LCP86-0468	CP72-0355	CP77-0414
LCP86-0469	CP75-0308	CP78-0304
LCP86-0470	CP77-0310	CP77-0418
LCP87-0001	CP78-0344	CP73-0308
LCP87-0002	CP77-0310	CP77-0418
LCP87-0004	CP74-0387	CP77-0418
LCP87-0005	CP75-0327	CP73-0308
LCP87-0010	CP66-0346	CP70-0330
LCP87-0012	CP74-0387	CP77-0418
LCP87-0013	CP77-0310	CP77-0403
LCP87-0014	CP74-0383	CP67-0412
LCP87-0017	CP74-0383	CP67-0412
LCP87-0018	CP75-0327	CP73-0308
LCP87-0019	CP65-0357	CP70-0330
LCP87-0020	CP74-0383	CP78-0304
LCP87-0023	CP76-0350	CP73-0351
LCP87-0024	CP77-0403	CP66-0346
LCP87-0025	CP75-0327	CP77-0418
LCP87-0472	CP72-0356	CP70-0330
LCP87-0473	CP75-0361	CP77-0418
LCP87-0474	L65-0069	CP70-0330
LCP87-0477	CP74-0383	CP78-0349
LCP87-0478	CP66-0346	CP70-0330
LCP87-0479	CP72-0356	CP70-0330
LCP87-0483	CP74-0383	CP70-0330
LCP87-0486	CP78-0344	CP77-0310
LCP87-0490	CP66-0346	CP70-0330
LCP87-0492	CP65-0357	CP70-0330
LCP87-0494	CP74-0383	CP78-0349
LCP87-0495	CP66-0346	CP70-0330
LCP87-0496	CP65-0357	CP70-0330
LCP87-0497	CP73-0308	CP77-0413
LCP87-0499	CP65-0357	CP70-0330
LCP88-0046		
LCP88-0078	CP79-0302	CP80-0323
LCP88-0079	CP74-0383	CP80-0323
LCP88-0090	CP79-0302	CP80-0323
LCP88-0091	CP79-0318	CP80-0323
LCP88-0093	CP70-0330	CP77-0310
LCP89-0109		
LF610000		
LF65-3611		
LHo83-0153	CP77-0405	CP74-0339
LHo89-0106	CP75-0361	US77-0010
LHo90-0198	US77-0017	CP70-0321
LHo92-0307	LCP81-0010	CP82-0513
LHo92-0314	CP79-0332	Ho82-0031
Loethers		
LOUJE		
LS2T01P12		
LS2T02P10		
LS2T02P11		
LS2T03P11		
LS2T03P12		
LS2T04P09		
LS2T04P10		
LS2T04P11		
LS2T05P07		
LS2T05P12		
LS2T08P11		
LS2T09P11		
LS2T10P10		
LS2T10P12		
LS2T11P10		
M2	KaludaiBoothan	unknown Indian S. spontaneum
M4600	S.barberi SarethaGroup	unknown Indian S. spontaneum
Male mix		
male mix 09A		
male mix 09B		
male mix 09C		
male mix 09D		
male mix 09E		
male mix 09F		
male mix 09G		
male mix 09H		
male mix 09I		
male mix 09J		
male mix 09K		
male mix 09L		
male mix 09M		
malemix11-01		
Malemix11-02		
Mandalay		
MATNA SHAHJ		
MB	POJ2364	unknown
MB84-3065		
MER60-10		
"MER61-12""A"""		
MER71-19		
MER71-45		
MER73-82		
Mex69-0290	Co419	MexPoly1967-0068
MexPoly1967-0068		
Misc	CP93-1634	CP92-1167
Miscanthus sinesis		
MIX01-1		
Mix06-1		
Mix06-2		
Mix06-3		
Mix06-4		
Mix06-5		
Mix06-6		
Mix06-7		
Mix 07 A		
Mix 07 B		
Mix 07 B1		
Mix 07 B2		
Mix 07 C		
Mix 07 C1		
Mix 07 C2		
Mix 07 C3		
Mix 07 C4		
Mix 07 C5		
Mix07D		
Mix 07 D		
Mix 07 E		
Mix 07 F		
Mix 07 G		
Mix 07 H		
Mix07I		
Mix 07 I		
Mix 07 J		
Mix 07 K		
Mix 07 L		
Mix 07 M		
Mix 07 N		
Mix 07 O		
Mix 07 P		
Mix07Q		
Mix 07 Q		
Mix 07 R		
Mix 07 S		
Mix 07 T		
Mix 07 U		
Mix 07 V		
Mix 07 W		
Mix 07 X		
Mix 08-1A		
Mix 08-1B		
Mix 08-1C		
Mix 08-1D		
Mix 08-1E		
Mix 08-1F		
Mix-08-1G		
Mix 08-1H		
Mix 08-1I		
Mix 08-1J		
Mix 08-1K		
Mix 08-1L		
Mix 08-1M		
Mix 08-1N		
Mix 08-1O		
Mix 08-1P		
Mix 08-1Q		
Mix 08-1R		
Mix 08-1S		
Mix 08-1T		
Mix 08-1U		
Mix 08-1V		
Mix 08-1W		
Mix 08-1X		
mix 08 A		
Mix 08-A		
Mix 08-B		
Mix 08-C		
Mix 08-D		
Mix 08-E		
Mix 08-F		
Mix 08-G		
Mix 08-H		
Mix 08-I		
Mix 08-J		
Mix 08-K		
Mix 08-L		
Mix 08-M		
Mix 08-N		
Mix 08-O		
Mix 08-P		
Mix 08-Q		
Mix 08-R		
Mix 08-S		
Mix 08-T		
Mix 08-U		
Mix 08-V		
Mix 08-W		
Mix 08-X		
Mix 08-Y		
Mix 08-Z		
Mix88-L		
MIX91A		
MIX91AA		
MIX91B		
MIX91BB		
MIX91C		
MIX91CC		
MIX91D		
MIX91DD		
MIX91E		
MIX91F		
MIX91G		
MIX91H		
MIX91J		
MIX91K		
MIX91L		
MIX91M		
MIX91N		
MIX91P		
MIX91R		
MIX91T		
MIX91V		
MIX91W		
MIX91Y		
MIX91Z		
MIX92A		
MIX92B		
MIX92C		
MIX92D		
MIX92E		
MIX92F		
MIX92G		
MIX93A		
MIX93B		
MIX93C		
MIX93D		
MIX93E		
MIX93F		
MIX93G		
MIX93H		
MIX93J		
MIX93K		
MIX93L		
MIX93M		
MIX94A		
MIX94B		
MIX94C		
MIX94D		
MIX95A		
MIX95B		
MIX95C		
MIX95E		
MIX95F		
MIX95H		
MIX95J		
MIX95K		
MIX95L		
MIX95M		
MIX95N		
MIX96A		
MIX96B		
MIX96C		
MIX96D		
MIX96E		
MIX96F		
MIX96G		
MIX96H		
MIX96K		
MIX96M		
MIX96N		
MIX96P		
MIX96R		
MIX96T		
MIX97A		
MIX97B		
MIX97C		
MIX97D		
MIX97E		
MIX97F		
MIX97G		
MIX97H		
MIX98A		
MIX98B		
MIX98C		
MIX98D		
Mmix12-01		
MN960		
Mol0928	B6308	unknown S. spontenaum
Mol1032		
Mol1231		
MOL4067		
MOL6063		
Mol6076		
Mol 6076		
Mol 6077		
MOLY		
MPTH97-0107		
MPTH97-0113		
MPTH97-0194		
MPTH97-0200		
MPTH97-0204		
MPTH97-0209		
MPTH97-0213		
MPTH97-0216		
MPTH97-0218		
MPTH97-0221		
MPTH97-0233		
MPTH97-0260		
MPTH97-0461		
MPTH98-0283		
MPTH98-0326		
MPTH98-0388		
MPTH99-0200 [SGR-2367]		
MPTH99-0461		
MPTH99-0476		
MQ724005		
MQ7653		
MUNTOK JAVA		
MX10-01		
MX10-02		
MX10-03		
MX10-04		
MX10-05		
MX10-06		
MX10-07		
MZC74-0275	POJ2878	CP57-0603
N11		
N12	NCo376	Co331
N14		
N17		
N23		
N27	NiN2	N52-0219
N37		
N39		
N49		
N52-0219		
N55		
N55-0805	NCo310	Co301
N58		
NA		
NA011806		
NA01640		
NA033300		
NA041992		
NA05-0811		
NA051673		
NA052115		
NA052748		
NA0559		
NA56-0026	CP43-0064	CP43-0074
NA56-0026 [SGR-48239]	CP43-0064	CP43-0074
NA56-0079	Co419	NAPoly
NA56-0079 [SGR-45740]	Co419	NAPoly
NA63-0090	CP52-0068	NCo310
NA73-2596		
NA76-639		
NAPoly		
NatalUba		
NCo310	Co421	Co312
NCo376	Co421	Co312
NG28-0023		
NG28-0251		
NG51-0105		
NG51-0144		
NG57-0208		
NG57-12		
NG57-125		
NG57-252		
NG77-0081		
NG77-0107		
NG77-0132		
NG77-0144		
NG77-0147		
NG77-0193		
NG77-0214		
NG77-055		
NG77-147		
NG77-75		
NiN2		
NSG-0197		
NSG59		
Okanwa # 2		
OkinawaTekcha		
P305		
P3247	Co421	Co440
P3248	Co421	Co440
P33-032		
P3337	POJ2878	Badila
P4383	POJ2878	Co299
P4775	Co464	Co440
P51-024		
P63-0032	POJ2725	unknown
Pacnor84-05		
PAL84-1		
Pasoeroean		
PCA84-2		
PCANOR-2A		
PCASUR84-03		
PCASUR84-08		
PCAV84-20		
PELORUS		
Phampton		
Philippine wild		
PIN84-1		
P-MAG-84		
POJ0100	BanjermasinHitam	Loethers
POJ0143		
POJ0181	BlackCheribon	Chunnee
POJ0213	BlackCheribon	Chunnee
POJ0234	BlackCheribon	Chunnee
POJ0385	POJ0100	Chunnee
POJ1410	BlackCheribon	Chunnee
POJ1499	POJ0181	POJ0385
POJ2222	BlackCheribon	Kassoer
POJ2364	POJ0100	Kassoer
POJ2722	POJ2364	EK28
POJ2725	POJ2364	EK28
POJ2878	POJ2364	EK28
POLY00-1		
POLY00-2		
POLY00-3		
POLY00-4		
Poly00-5		
POLY00-6		
POLY00-7		
POLY01-1		
POLY01-10		
POLY01-2		
POLY01-3		
POLY01-4		
POLY01-5		
POLY01-6		
POLY01-7		
POLY01-8		
POLY01-9		
POLY02-1		
POLY02-2		
POLY02-3		
POLY02-4		
