Parent,Child
HoCP11-0536,L20-0031
HoCP13-0764,L20-0032
HoCP10-0900,L20-0032
Ho11-0556,L20-0033
15P3,L20-0033
Ho10-0937,L20-0034
HoCP05-0918,L20-0034
HoCP13-0764,L20-0035
HoCP10-0900,L20-0035
L13-0251,L20-0036
L09-0099,L20-0036
Ho07-0613,L20-0037
L06-0001,L20-0037
L14-0265,L20-0038
HoCP91-0552,L20-0038
L14-0282,L20-0039
HoCP97-0609,L20-0039
HoCP92-0624,L20-0040
L99-0226,L20-0040
L06-0040,L20-0041
L06-0001,L20-0041
Ho07-0613,L20-0042
L06-0001,L20-0042
L94-0433,L20-0043
L99-0226,L20-0043
Ho12-0628,L20-0044
Ho14-0852,L20-0044
L14-0285,L20-0045
Ho11-0532,L20-0045
L13-0246,L20-0046
L06-0038,L20-0046
Ho08-0709,L20-0047
L99-0226,L20-0047
L05-0457,L20-0048
L99-0226,L20-0048
Ho12-0628,L20-0050
Ho14-0852,L20-0050
L14-0282,L20-0051
Ho11-0532,L20-0051
L07-0057,L20-0052
15P1,L20-0052
L14-0276,L20-0053
HoCP97-0609,L20-0053
HoCP92-0624,L20-0054
L01-0299,L20-0054
L14-0265,L20-0055
HoCP91-0552,L20-0055
L05-0457,L20-0056
L99-0226,L20-0056
Ho12-0628,L20-0057
Ho14-0852,L20-0057
L01-0283,L20-0058
L99-0233,L20-0058
L13-0251,L20-0059
L09-0099,L20-0059
L14-0282,L20-0060
HoCP97-0609,L20-0060
L13-0246,L20-0061
L06-0038,L20-0061
HoCP11-0545,L20-0062
HoCP05-0918,L20-0062
Ho08-0709,L20-0063
L99-0226,L20-0063
L15-0302,L20-0064
HoCP04-0838,L20-0064
HoCP01-0517,L20-0065
L99-0226,L20-0065
L12-0218,L20-0066
L06-0001,L20-0066
N27,L20-0067
L06-0001,L20-0067
Ho08-0709,L20-0068
L99-0226,L20-0068
HoCP01-0517,L20-0069
L99-0226,L20-0069
L12-0218,L20-0070
L06-0001,L20-0070
L12-0218,L20-0071
L06-0001,L20-0071
L12-0218,L20-0072
L06-0001,L20-0072
L11-0168,L20-0409
L09-0099,L20-0409
CP67-0411,L48-0236
CP74-0383,L48-0236
CP38-0034,L55-0006
CP43-0074,L55-0006
CP27-0108,L55-0013
CP43-0074,L55-0013
CP36-0105,L56-0007
CP38-0034,L56-0007
CP30-0024,L56-0017
CP36-0105,L56-0017
CP36-0105,L56-0020
CP38-0034,L56-0020
CP36-0105,L56-0025
CP38-0034,L56-0025
CP36-0105,L56-0027
CP38-0034,L56-0027
CP36-0105,L56-0037
CP33-0372,L56-0037
CL41-0142,L57-0002
CP43-0074,L57-0002
CP44-0155,L60-0001
CP48-0126,L60-0001
CP52-0068,L60-0005
CP48-0103,L60-0005
CP52-0068,L60-0009
CP48-0103,L60-0009
CP52-0001,L60-0014
CP48-0103,L60-0014
CP34-0120,L60-0022
CP52-0015,L60-0022
CP48-0103,L60-0023
CP38-0105,L60-0023
CP48-0103,L60-0024
CP38-0105,L60-0024
CP52-0068,L60-0025
CP48-0103,L60-0025
CP53-0018,L60-0034
CP36-0010,L60-0034
CP53-0018,L60-0035
CP36-0105,L60-0035
CP34-0120,L60-0040
CP48-0126,L60-0040
CP52-0068,L61-0009
CP52-0015,L61-0009
CP48-0103,L61-0017
CP53-0016,L61-0017
CP53-0018,L61-0040
CP36-0105,L61-0040
CP53-0023,L61-0041
CP52-0068,L61-0041
CP53-0023,L61-0043
CP52-0068,L61-0043
CP52-0068,L61-0045
CP53-0005,L61-0045
CP53-0023,L61-0046
CP52-0068,L61-0046
CP53-0023,L61-0052
CP52-0068,L61-0052
CP52-0001,L61-0055
CP52-0068,L61-0055
CP52-0068,L61-0063
CP48-0103,L61-0063
CP52-0068,L61-0067
CP48-0103,L61-0067
CP52-0068,L61-0074
CP48-0103,L61-0074
CP52-0068,L62-0005
CP44-0155,L62-0005
CP52-0068,L62-0016
CP44-0155,L62-0016
CP52-0068,L62-0021
CP44-0155,L62-0021
CP52-0068,L62-0023
CP44-0155,L62-0023
CP52-0068,L62-0024
CP44-0155,L62-0024
CP52-0001,L62-0028
CP52-0015,L62-0028
CP53-0018,L62-0037
CP44-0155,L62-0037
CP48-0103,L62-0038
CP52-0015,L62-0038
CP52-0068,L62-0068
CP50-0052,L62-0068
CP52-0015,L62-0069
CP53-0016,L62-0069
CP36-0105,L62-0071
CP51-0024,L62-0071
CP36-0105,L62-0076
CP51-0024,L62-0076
CP36-0105,L62-0086
CP44-0155,L62-0086
CP52-0068,L62-0090
CP44-0154,L62-0090
CP36-0105,L62-0091
CP48-0126,L62-0091
CP52-0068,L62-0096
CP44-0154,L62-0096
CP52-0068,L62-0098
CP44-0155,L62-0098
CP52-0068,L62-0104
CP44-0155,L62-0104
CP52-0068,L62-0106
CP44-0155,L62-0106
CP52-0068,L62-0108
CP36-0105,L62-0108
CP52-0068,L62-0114
CP36-0105,L62-0114
CP52-0068,L62-0136
CP53-0016,L62-0136
CP48-0103,L62-0162
CP52-0068,L62-0162
CP52-0068,L63-0022
CP48-0103,L63-0022
CP52-0068,L63-0023
CP48-0103,L63-0023
CP52-0068,L63-0032
CP48-0103,L63-0032
CP52-0068,L63-0041
CP48-0103,L63-0041
CP52-0068,L63-0044
CP48-0103,L63-0044
CP52-0068,L63-0050
CP48-0103,L63-0050
CP52-0068,L63-0057
CP48-0103,L63-0057
CP52-0068,L63-0070
CP48-0103,L63-0070
CP52-0068,L63-0077
CP48-0103,L63-0077
CP59-0022,L63-0124
CP52-0015,L63-0124
CP59-0022,L63-0138
CP52-0015,L63-0138
CP52-0001,L63-0216
CP50-0041,L63-0216
CP52-0068,L64-0001
CP48-0103,L64-0001
CP52-0015,L64-0026
CP51-0024,L64-0026
CP52-0015,L64-0028
CP51-0024,L64-0028
CP52-0015,L64-0030
CP51-0024,L64-0030
CP48-0103,L64-0044
CP48-0126,L64-0044
CP48-0103,L64-0048
CP48-0126,L64-0048
CP52-0068,L64-0059
CP48-0103,L64-0059
CP52-0068,L64-0063
CP48-0103,L64-0063
CP52-0068,L64-0067
CP48-0103,L64-0067
CP52-0068,L65-0001
CP48-0103,L65-0001
CP59-0022,L65-0011
CP52-0015,L65-0011
CP52-0001,L65-0013
CP52-0015,L65-0013
NCo310,L65-0023
L54-0017,L65-0023
CP48-0103,L65-0032
CP33-0224,L65-0032
CP52-0068,L65-0047
CP50-0052,L65-0047
CP52-0001,L65-0062
CP48-0103,L65-0062
CP52-0001,L65-0067
CP48-0103,L65-0067
CP52-0001,L65-0069
CP48-0103,L65-0069
CP52-0001,L65-0071
CP48-0103,L65-0071
CP52-0001,L65-0092
CP50-0052,L65-0092
CP52-0068,L66-0015
CP48-0103,L66-0015
CP52-0068,L66-0017
CP48-0103,L66-0017
CP61-0086,L66-0047
CP50-0041,L66-0047
Co290,L66-0048
CP52-0015,L66-0048
CP52-0001,L66-0097
CP48-0103,L66-0097
CP52-0001,L66-0098
CP48-0103,L66-0098
CP52-0015,L67-0020
L62-0071,L67-0020
CP62-0258,L67-0046
CP52-0068,L67-0046
CP52-0068,L67-0064
CP52-0015,L67-0064
CP52-0068,L67-0074
CP52-0015,L67-0074
CP52-0068,L67-0084
CP53-0023,L67-0084
CP59-0022,L68-0003
CP52-0068,L68-0003
CP59-0022,L68-0004
CP52-0068,L68-0004
CP59-0022,L68-0006
CP52-0068,L68-0006
CP59-0022,L68-0011
CP52-0068,L68-0011
CP53-0023,L68-0018
CP52-0068,L68-0018
CP53-0023,L68-0020
CP52-0068,L68-0020
CP53-0023,L68-0022
CP52-0068,L68-0022
CP53-0023,L68-0024
CP52-0068,L68-0024
CP52-0068,L68-0054
CP51-0024,L68-0054
CP52-0068,L68-0062
CP50-0052,L68-0062
CP52-0258,L68-0064
CP44-0101,L68-0064
CP59-0022,L68-0067
CP51-0024,L68-0067
CP59-0022,L68-0071
CP51-0024,L68-0071
CP59-0022,L68-0080
CP51-0024,L68-0080
CP52-0001,L68-0087
CP48-0103,L68-0087
CP52-0068,L68-0089
CP53-0023,L68-0089
CP59-0022,L68-0100
CP51-0024,L68-0100
CP52-0068,L69-0002
CP53-0005,L69-0002
CP52-0001,L69-0009
CP48-0103,L69-0009
CP51-0024,L69-0019
CP33-0224,L69-0019
CP52-0001,L69-0025
CP62-0221,L69-0025
CP52-0001,L69-0026
CP62-0221,L69-0026
CP48-0103,L69-0031
CP33-0224,L69-0031
CP52-0001,L69-0039
CP44-0155,L69-0039
CP52-0001,L69-0042
CP50-0041,L69-0042
CP52-0001,L69-0044
CP50-0041,L69-0044
CP52-0001,L69-0047
CP51-0024,L69-0047
CP52-0001,L69-0049
CP51-0024,L69-0049
CP48-0103,L69-0062
CP33-0224,L69-0062
CP59-0022,L69-0064
L61-0052,L69-0064
CP52-0068,L69-0074
CP48-0103,L69-0074
CP52-0068,L69-0076
CP48-0103,L69-0076
CP52-0068,L69-0077
CP53-0023,L69-0077
Co290,L69-0080
L62-0071,L69-0080
CP52-0068,L69-0081
P51-024,L69-0081
CP52-0068,L69-0086
P51-024,L69-0086
CP52-0068,L69-0093
CP48-0103,L69-0093
CP52-0068,L69-0095
CP48-0103,L69-0095
CP52-0068,L69-0097
CP48-0103,L69-0097
CP52-0068,L69-0098
CP53-0023,L69-0098
CP59-0022,L70-0016
CP51-0024,L70-0016
CP59-0022,L70-0020
CP51-0024,L70-0020
CP59-0022,L70-0023
CP51-0024,L70-0023
CP59-0022,L70-0024
CP51-0024,L70-0024
CP59-0022,L70-0025
CP51-0024,L70-0025
CP59-0022,L70-0027
CP51-0024,L70-0027
CP59-0022,L70-0030
CP51-0024,L70-0030
CP52-0068,L70-0034
L62-0096,L70-0034
CP52-0068,L70-0047
CP48-0103,L70-0047
CP61-0084,L70-0051
CP51-0021,L70-0051
CP52-0068,L70-0062
CP44-0155,L70-0062
L61-0043,L70-0065
CP51-0024,L70-0065
CP52-0001,L70-0078
CP48-0103,L70-0078
CP52-0068,L70-0090
L62-0096,L70-0090
CP52-0068,L70-0098
CP48-0103,L70-0098
CP61-0084,L71-0005
CP62-0258,L71-0005
CP61-0084,L71-0008
CP62-0258,L71-0008
CP52-0068,L71-0020
CP62-0258,L71-0020
CP52-0068,L71-0024
CP62-0258,L71-0024
CP52-0068,L71-0029
CP60-0016,L71-0029
CP53-0005,L71-0034
CP58-0048,L71-0034
CP61-0039,L71-0035
CP60-0016,L71-0035
CP52-0068,L71-0038
CP62-0258,L71-0038
CP52-0001,L71-0047
CP50-0023,L71-0047
CP52-0001,L71-0050
CP50-0023,L71-0050
CP52-0068,L71-0053
CP48-0103,L71-0053
L63-0023,L71-0064
L62-0096,L71-0064
L63-0023,L71-0065
L62-0096,L71-0065
CP48-0103,L71-0078
CP62-0258,L71-0078
L61-0067,L71-0094
CP62-0238,L71-0094
Co290,L72-0001
L62-0096,L72-0001
L61-0067,L72-0003
L62-0086,L72-0003
CP48-0103,L72-0005
L62-0096,L72-0005
CP48-0103,L72-0009
L62-0096,L72-0009
CP48-0103,L72-0010
L62-0096,L72-0010
CP59-0022,L72-0017
L62-0096,L72-0017
CP48-0103,L72-0020
L62-0096,L72-0020
L64-0030,L72-0027
CP62-0258,L72-0027
L64-0030,L72-0033
CP62-0258,L72-0033
CP48-0103,L72-0035
L62-0096,L72-0035
CP59-0022,L72-0047
L62-0096,L72-0047
CP59-0022,L72-0050
L62-0096,L72-0050
CP63-0321,L72-0062
L62-0086,L72-0062
CP59-0022,L72-0071
L62-0096,L72-0071
L62-0068,L72-0077
L62-0096,L72-0077
CP52-0001,L72-0080
L62-0068,L72-0080
CP52-0068,L72-0085
CP48-0103,L72-0085
CP63-0032,L72-0092
CP62-0086,L72-0092
CP52-0058,L73-0001
CP62-0258,L73-0001
CP52-0068,L73-0007
CP62-0258,L73-0007
CP64-0059,L73-0032
L62-0096,L73-0032
L61-0067,L73-0037
L62-0096,L73-0037
L64-0030,L73-0044
CP60-0016,L73-0044
CP55-0030,L73-0045
L62-0086,L73-0045
L64-0030,L73-0046
CP60-0016,L73-0046
L64-0067,L73-0052
L62-0068,L73-0052
CP52-0001,L73-0056
L62-0096,L73-0056
CP61-0039,L73-0064
CP50-0041,L73-0064
CP52-0058,L74-0016
L65-0069,L74-0016
L62-0069,L74-0023
L65-0069,L74-0023
CP66-0321,L74-0027
L62-0086,L74-0027
L62-0096,L74-0040
L65-0069,L74-0040
CP65-0357,L74-0049
L65-0069,L74-0049
CP65-0357,L74-0050
L65-0069,L74-0050
CP65-0357,L74-0061
L65-0069,L74-0061
CP66-0321,L74-0070
L62-0086,L74-0070
CP66-0321,L74-0071
L62-0086,L74-0071
CP61-0037,L74-0072
L65-0069,L74-0072
L61-0067,L74-0073
L65-0069,L74-0073
CP65-0357,L74-0075
L65-0069,L74-0075
CP65-0357,L75-0002
L65-0069,L75-0002
CP65-0357,L75-0007
L65-0069,L75-0007
CP65-0357,L75-0010
US66-56-7,L75-0010
CP65-0357,L75-0011
L65-0069,L75-0011
CP65-0357,L75-0015
L65-0069,L75-0015
L62-0096,L75-0016
CP70-0408,L75-0016
CP65-0357,L75-0020
L65-0069,L75-0020
CP65-0357,L75-0024
US66-56-7,L75-0024
CP65-0357,L75-0030
US66-56-7,L75-0030
CP65-0357,L75-0033
US66-56-7,L75-0033
CP59-0043,L75-0040
L65-0069,L75-0040
CP59-0043,L75-0046
L65-0069,L75-0046
CP48-0103,L75-0047
L66-0048,L75-0047
CP65-0357,L75-0056
L65-0069,L75-0056
CP66-0346,L75-0063
L65-0069,L75-0063
L62-0096,L76-0040
CP70-0408,L76-0040
L65-0069,L77-0002
CP68-0350,L77-0002
CP65-0357,L77-0011
CP66-0376,L77-0011
L62-0096,L77-0016
CP64-0388,L77-0016
CP70-0401,L77-0023
L65-0069,L77-0023
CP70-0401,L77-0026
L65-0069,L77-0026
CP65-0357,L77-0032
L65-0069,L77-0032
CP65-0357,L77-0035
L65-0069,L77-0035
CP65-0357,L77-0037
L65-0069,L77-0037
CP65-0357,L77-0038
L65-0069,L77-0038
CP65-0357,L77-0043
L65-0069,L77-0043
CP65-0357,L77-0048
L65-0069,L77-0048
CP65-0357,L77-0050
L65-0069,L77-0050
L63-0216,L78-0006
CP68-0361,L78-0006
L63-0216,L78-0007
CP68-0361,L78-0007
NCo310,L78-0014
L65-0069,L78-0014
L62-0069,L78-0021
CP68-0361,L78-0021
L62-0069,L78-0024
CP66-0380,L78-0024
CP61-0037,L78-0025
L62-0086,L78-0025
L60-0025,L78-0029
L65-0069,L78-0029
CP74-0385,L78-0035
L65-0069,L78-0035
CP61-0037,L78-0056
L62-0086,L78-0056
CP61-0037,L78-0060
L62-0086,L78-0060
CP72-0364,L78-0063
CP70-0321,L78-0063
CP59-0022,L78-0067
L65-0069,L78-0067
CP66-0346,L79-0004
L65-0069,L79-0004
CP52-0001,L79-0006
L65-0069,L79-0006
CP65-0357,L79-0010
BendasSel,L79-0010
CP66-0376,L79-0012
CP70-0300,L79-0012
L62-0096,L79-0013
CP68-0361,L79-0013
CP67-0411,L79-0015
CP70-0321,L79-0015
CP67-0411,L79-0016
CP70-0321,L79-0016
CP48-0103,L79-0018
CP57-0614,L79-0018
NCo310,L79-0022
L65-0069,L79-0022
CP67-0412,L79-0027
L65-0069,L79-0027
NCo310,L79-0031
CP69-0373,L79-0031
CP65-0357,L79-0033
US66-056-01,L79-0033
CP65-0357,L79-0034
CP69-0373,L79-0034
NCo310,L79-0035
CP66-0048,L79-0035
CP52-0068,L79-1001
Tainan,L79-1001
CP52-0068,L79-1002
Tainan,L79-1002
CP44-0101,L80-0002
Tainan,L80-0002
L71-0094,L80-0004
L65-0069,L80-0004
CP70-0300,L80-0008
CP67-0412,L80-0008
CP70-0300,L80-0010
CP67-0412,L80-0010
L62-0096,L80-0011
L65-0069,L80-0011
CP64-0388,L80-0013
L65-0069,L80-0013
CP48-0103,L80-0017
CP66-0376,L80-0017
CP66-0346,L80-0022
L65-0069,L80-0022
CP66-0346,L80-0024
L65-0069,L80-0024
CP48-0103,L80-0035
CP64-0388,L80-0035
CP48-0103,L80-0036
CP64-0388,L80-0036
CP48-0103,L80-0038
CP64-0388,L80-0038
L62-0096,L80-0040
CP71-0390,L80-0040
L62-0096,L80-0043
L72-0017,L80-0043
L62-0096,L80-0044
L72-0017,L80-0044
L72-0071,L80-0045
CP71-0390,L80-0045
CP66-0346,L80-0046
CP59-0043,L80-0046
CP65-0357,L80-0049
CP68-0361,L80-0049
L72-0009,L81-0001
CP67-0412,L81-0001
CP70-0300,L82-0040
CP57-0614,L82-0040
L72-0009,L82-0042
CP67-0412,L82-0042
NCo310,L82-0107
CP70-0300,L82-0107
CP64-0388,L82-0109
L65-0069,L82-0109
L62-0096,L82-0110
CP64-0388,L82-0110
L72-0001,L82-0112
CP67-0412,L82-0112
CP70-0300,L83-0144
L65-0069,L83-0144
CP70-0300,L83-0145
L65-0069,L83-0145
CP72-0356,L83-0175
CP57-0614,L83-0175
CP73-0308,L83-0177
CP57-0614,L83-0177
CP50-0041,L83-0181
CP57-0614,L83-0181
CP52-0068,L83-0183
CP64-0388,L83-0183
CP52-0068,L83-0186
CP64-0388,L83-0186
CP73-0343,L83-0193
CP72-0355,L83-0193
L73-0001,L83-0194
CP57-0614,L83-0194
CP73-0308,L83-0196
CP57-0614,L83-0196
CP72-0355,L84-0201
CP70-0321,L84-0201
CP72-0355,L84-0204
CP70-0321,L84-0204
CP70-0300,L84-0205
L65-0069,L84-0205
CP52-0068,L84-0208
CP74-0383,L84-0208
CP71-0374,L84-0209
L66-0048,L84-0209
CP75-0360,L84-0210
CP70-0321,L84-0210
CP72-0356,L84-0218
L65-0069,L84-0218
CP52-0068,L84-0223
CP71-0313,L84-0223
CP71-0316,L84-0224
L62-0096,L84-0224
CP71-0316,L84-0225
L62-0096,L84-0225
CP71-0316,L84-0226
L62-0096,L84-0226
CP71-0316,L84-0227
L62-0096,L84-0227
CP67-0411,L84-0228
CP74-0383,L84-0228
L71-0078,L84-0229
CP70-0402,L84-0229
CP48-0103,L84-0230
CP68-0361,L84-0230
CP67-0411,L84-0231
CP74-0383,L84-0231
CP50-0041,L84-0232
L65-0069,L84-0232
CP71-0374,L84-0234
CP68-0361,L84-0234
CP66-0346,L84-0235
L65-0069,L84-0235
CP71-0316,L84-0237
L62-0096,L84-0237
L60-0025,L84-0238
CP33-0224,L84-0238
CP71-0374,L84-0240
CP68-0361,L84-0240
CP62-0258,L84-0242
CP69-0302,L84-0242
CP66-0315,L84-0243
L69-0074,L84-0243
L60-0025,L84-0244
CP69-0302,L84-0244
CP52-0068,L84-0245
CP71-0313,L84-0245
L60-0025,L84-0250
CP33-0224,L84-0250
L70-0025,L84-0251
CP68-0361,L84-0251
CP70-0300,L84-0252
L65-0069,L84-0252
CP72-0355,L84-0253
L65-0069,L84-0253
L70-0025,L84-0254
CP68-0361,L84-0254
L75-0046,L84-0255
CP57-0614,L84-0255
CP72-0355,L84-0256
L65-0069,L84-0256
CP67-0412,L84-0258
L65-0069,L84-0258
L62-0096,L84-0261
CP57-0614,L84-0261
CP57-0614,L84-0262
L65-0069,L84-0262
CP67-0411,L84-0263
CP70-0321,L84-0263
CP72-0355,L84-0264
CP57-0614,L84-0264
CP66-0346,L84-0265
L65-0069,L84-0265
CP73-0350,L84-0266
CP57-0614,L84-0266
CP72-0356,L84-0267
L65-0069,L84-0267
CP48-0103,L84-0268
CP68-0361,L84-0268
CP72-0356,L84-0269
L65-0069,L84-0269
CP71-0374,L84-0270
CP68-0361,L84-0270
CP66-0315,L84-0271
L71-0053,L84-0271
L75-0046,L84-0275
CP57-0614,L84-0275
CP67-0411,L84-0276
CP57-0614,L84-0276
CP73-0350,L84-0278
L65-0069,L84-0278
L75-0046,L84-0279
CP57-0614,L84-0279
L75-0056,L84-0280
CP57-0614,L84-0280
CP52-0068,L84-0281
CP71-0313,L84-0281
CP48-0103,L84-0283
CP68-0361,L84-0283
CP71-0316,L84-0284
L62-0096,L84-0284
CP71-0374,L84-0285
CP68-0361,L84-0285
CP71-0324,L84-0286
L71-0053,L84-0286
CP71-0316,L84-0287
L62-0096,L84-0287
CP66-0346,L84-0288
L62-0086,L84-0288
CP69-0302,L84-0289
CP62-0258,L84-0289
L62-0096,L84-0290
CP57-0614,L84-0290
CP67-0411,L84-0291
CP70-0321,L84-0291
CP67-0412,L84-0292
L65-0069,L84-0292
CP64-0388,L85-0294
L62-0086,L85-0294
CP66-0315,L85-0327
CP66-0315,L85-0327
CP66-0315,L85-0334
L66-0098,L85-0334
CP65-0392,L85-0353
CP68-0350,L85-0353
US77-0009,L86-0439
L65-0069,L86-0439
CP70-0300,L88-0028
CP72-0355,L88-0028
CP65-0357,L88-0030
CP77-0402,L88-0030
CP72-0370,L88-0032
CP70-0321,L88-0032
CP65-0357,L88-0037
CP77-0402,L88-0037
CP65-0357,L88-0040
LCP81-0030,L88-0040
CP74-0383,L88-0046
CP70-0321,L88-0046
CP72-0370,L88-0047
L75-0002,L88-0047
CP72-0370,L88-0049
L75-0002,L88-0049
CP74-0383,L88-0059
LCP81-0030,L88-0059
CP78-0317,L88-0060
CP76-0301,L88-0060
CP70-0321,L88-0063
CP75-0308,L88-0063
CP65-0357,L88-0066
CP70-0321,L88-0066
LCP81-0010,L88-0069
L80-0045,L88-0069
CP73-0375,L88-0070
CP66-0346,L88-0070
CP79-0332,L88-0072
CP77-0310,L88-0072
CP78-0317,L88-0073
CP76-0301,L88-0073
CP76-0301,L88-0075
CP76-0301,L88-0075
CP72-0370,L88-0080
CP62-0258,L88-0080
CP72-0370,L88-0083
CP62-0258,L88-0083
CP70-0330,L88-0086
CP72-1312,L88-0086
LCP81-0023,L89-0094
L65-0069,L89-0094
CP78-0357,L89-0095
CP75-0308,L89-0095
CP78-0317,L89-0096
LCP81-0030,L89-0096
CP80-0313,L89-0097
CP70-0321,L89-0097
LCP81-0012,L89-0098
L65-0069,L89-0098
CP72-0370,L89-0099
L75-0002,L89-0099
CP78-0317,L89-0100
LCP81-0030,L89-0100
CP76-0351,L89-0101
CP77-0402,L89-0101
L80-0035,L89-0102
LCP81-0030,L89-0102
CP76-0351,L89-0103
CP77-0402,L89-0103
CP65-0357,L89-0104
CP72-2086,L89-0104
CP48-0103,L89-0105
CP75-1082,L89-0105
CP78-0317,L89-0107
CP72-2086,L89-0107
CP78-0317,L89-0108
CP72-2086,L89-0108
CP65-0357,L89-0109
US78-0020,L89-0109
CP65-0357,L89-0110
CP72-2086,L89-0110
LCP81-0005,L89-0111
LCP81-0030,L89-0111
CP72-0370,L89-0112
L75-0002,L89-0112
CP78-0317,L89-0113
LCP81-0030,L89-0113
LCP81-0005,L89-0114
LCP81-0030,L89-0114
LCP81-0005,L89-0115
LCP81-0030,L89-0115
CP70-0330,L89-0116
L75-0002,L89-0116
CP70-0330,L89-0117
L78-0063,L89-0117
CP65-0357,L89-0118
LCP81-0030,L89-0118
CP48-0103,L89-0119
CP67-0411,L89-0119
CP48-0103,L89-0120
CP67-0411,L89-0120
CP70-0300,L89-0121
LCP81-0030,L89-0121
CP76-0351,L89-0122
LCP81-0030,L89-0122
CP70-0330,L89-0123
L78-0063,L89-0123
CP65-0357,L89-0124
LCP81-0030,L89-0124
CP65-0357,L89-0125
LCP81-0030,L89-0125
CP65-0357,L89-0126
LCP81-0030,L89-0126
LCP81-0015,L89-0127
CP70-0321,L89-0127
CP79-0318,L89-0128
US80-0024,L89-0128
CP75-0360,L89-0129
CP76-0331,L89-0129
CP70-0300,L89-0130
LCP81-0030,L89-0130
CP72-2086,L89-0131
L75-0002,L89-0131
CP74-0383,L89-0132
LCP81-0030,L89-0132
CP48-0103,L89-0133
CP77-0310,L89-0133
CP72-0370,L89-0134
CP62-0258,L89-0134
CP52-0068,L89-0135
CP75-0308,L89-0135
CP65-0357,L89-0136
LCP81-0030,L89-0136
CP72-2086,L89-0137
L75-0002,L89-0137
CP48-0103,L89-0138
CP77-0310,L89-0138
L81-0001,L89-0139
CP77-0414,L89-0139
CP78-0317,L89-0141
L78-0063,L89-0141
CP70-0300,L89-0142
LCP81-0030,L89-0142
CP79-0302,L89-0143
84P2,L89-0143
CP70-0321,L89-0144
CP62-0258,L89-0144
CP79-0302,L89-0145
84P2,L89-0145
CP70-0300,L89-0146
CP75-1082,L89-0146
CP72-0370,L89-0147
CP62-0258,L89-0147
CP65-0357,L89-0148
LCP81-0030,L89-0148
CP48-0103,L89-0149
CP77-0402,L89-0149
CP75-0308,L89-0150
CP70-0321,L89-0150
CP75-0308,L89-0151
CP70-0321,L89-0151
CP70-0330,L89-0152
CP76-0331,L89-0152
CP70-0330,L89-0154
CP72-0370,L89-0154
CP79-0348,L89-0155
CP72-0370,L89-0155
CP70-0300,L89-0156
CP72-1312,L89-0156
CP70-0330,L89-0157
CP72-0370,L89-0157
CP70-0330,L89-0158
CP67-0412,L89-0158
CP75-1322,L89-0159
CP77-0310,L89-0159
L75-0002,L89-0160
CP77-0310,L89-0160
CP76-0351,L89-0161
CP70-0321,L89-0161
L75-0002,L89-0162
CP77-0310,L89-0162
CP75-0308,L89-0163
CP70-0321,L89-0163
LCP82-0033,L90-0165
CP72-0355,L90-0165
CP79-0348,L90-0169
LCP81-0030,L90-0169
CP74-0383,L90-0171
LCP81-0030,L90-0171
LCP82-0046,L90-0173
LCP81-0030,L90-0173
CP79-0311,L90-0178
LCP81-0030,L90-0178
LCP82-0058,L90-0179
CP70-0321,L90-0179
CP71-1240,L90-0181
CP72-0355,L90-0181
L80-0040,L90-0183
CP62-0258,L90-0183
CP65-0357,L90-0185
CP70-0321,L90-0185
CP79-0332,L90-0187
CP73-0351,L90-0187
CP52-0068,L90-0188
LCP81-0030,L90-0188
CP65-0357,L90-0190
CP67-0412,L90-0190
CP79-0318,L90-0191
LCP81-0030,L90-0191
CP78-0317,L90-0194
CP72-0355,L90-0194
CP52-0068,L90-0195
LCP81-0030,L90-0195
LCP82-0047,L90-0196
LCP81-0030,L90-0196
US77-0017,L90-0198
CP70-0321,L90-0198
CP78-0317,L90-0199
CP72-0355,L90-0199
LCP81-0012,L90-0200
LCP81-0030,L90-0200
CP79-0332,L90-0204
CP62-0258,L90-0204
CP72-1210,L90-0207
CP73-0351,L90-0207
CP77-0414,L90-0210
LCP81-0030,L90-0210
CP79-0332,L90-0211
CP70-0321,L90-0211
CP78-0317,L90-0212
CP72-0355,L90-0212
CP78-0357,L90-0216
LCP81-0030,L90-0216
CP79-0348,L90-0218
LCP81-0030,L90-0218
CP79-0332,L90-0220
CP73-0351,L90-0220
CP80-0323,L90-0223
CP73-0351,L90-0223
CP72-2086,L90-0224
CP72-2086,L90-0224
LCP83-0163,L90-0225
CP77-0402,L90-0225
CP80-0351,L90-0226
CP76-0301,L90-0226
LCP81-0012,L90-0228
CP73-0351,L90-0228
CP80-0313,L91-0229
86P2,L91-0229
LCP81-0005,L91-0230
LCP81-0030,L91-0230
CP75-0361,L91-0232
LCP81-0030,L91-0232
CP80-0313,L91-0234
86P4,L91-0234
LCP83-0119,L91-0240
LCP81-0030,L91-0240
CP81-0338,L91-0248
LCP81-0030,L91-0248
CP78-0317,L91-0250
LCP81-0030,L91-0250
CP72-0355,L91-0252
CP77-0310,L91-0252
CP72-0355,L91-0253
CP77-0310,L91-0253
CP79-0332,L91-0254
CP75-0308,L91-0254
CP73-0340,L91-0255
L86Poly01,L91-0255
CP73-0340,L91-0256
86P1,L91-0256
CP73-0340,L91-0257
86P1,L91-0257
CP72-0355,L91-0258
86P2,L91-0258
CP73-0345,L91-0261
CP77-0407,L91-0261
L83-0194,L91-0262
CP57-0614,L91-0262
CP73-0340,L91-0264
86P1,L91-0264
CP78-0317,L91-0265
L75-0056,L91-0265
L78-0063,L91-0266
86P4,L91-0266
